2017, KARNATAKA, 29, BAGALKOT, 479, BADAMI, 6084, FAKIRBHUDIHAL, 215152, 1664335, Drinking water, 0, 0, 0, 0, 0, 0, 344235, 344235
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SHANKARANARAYANA, 220493, 1674975, Rural housing, 0, 0, 0, 0, 0, 0, 280883, 280883
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SHANKARANARAYANA, 220493, 1674975, Social welfare, 0, 0, 0, 0, 0, 0, 25000, 25000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SHANKARANARAYANA, 220493, 1674975, Total, 0, 0, 0, 0, 0, 0, 4459532, 4459532
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KONI, 220484, 1621368, Cultural activities, 0, 0, 0, 0, 75000, 0, 0, 75000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KONI, 220484, 1621368, Drinking water, 0, 0, 0, 0, 135000, 0, 359825, 494825
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KONI, 220484, 1621368, Education, 0, 0, 0, 0, 0, 0, 123275, 123275
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KONI, 220484, 1621368, Maintenance of community system, 0, 0, 0, 0, 0, 0, 148850, 148850
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KONI, 220484, 1621368, Roads, 0, 0, 0, 0, 223275, 0, 100000, 323275
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KONI, 220484, 1621368, Rural electrification, 0, 0, 0, 0, 25000, 0, 123850, 148850
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KONI, 220484, 1621368, Social welfare, 0, 0, 0, 0, 100000, 0, 74421, 174421
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KONI, 220484, 1621368, Total, 0, 0, 0, 0, 558275, 0, 930221, 1488496
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAMBADAKONE, 220476, 1688311, Agriculture, 0, 0, 0, 0, 0, 0, 510940, 510940
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAMBADAKONE, 220476, 1688311, Drinking water, 0, 0, 0, 0, 0, 0, 540477, 540477
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAMBADAKONE, 220476, 1688311, Education, 0, 0, 0, 0, 0, 0, 233206, 233206
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAMBADAKONE, 220476, 1688311, Fisheries, 0, 0, 0, 0, 0, 0, 123419, 123419
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAMBADAKONE, 220476, 1688311, Maintenance of community system, 0, 0, 0, 0, 0, 0, 145038, 145038
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAMBADAKONE, 220476, 1688311, Public distribution system, 0, 0, 0, 0, 0, 0, 50000, 50000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAMBADAKONE, 220476, 1688311, Roads, 0, 0, 0, 0, 0, 0, 498548, 498548
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAMBADAKONE, 220476, 1688311, Sanitation, 0, 0, 0, 0, 0, 0, 401753, 401753
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAMBADAKONE, 220476, 1688311, Total, 0, 0, 0, 0, 0, 0, 2503381, 2503381
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, PADUVARI, 220492, 1617950, Drinking water, 0, 0, 0, 0, 75000, 0, 250000, 325000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, PADUVARI, 220492, 1617950, Total, 0, 0, 0, 0, 75000, 0, 250000, 325000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KERADI, 220480, 1679357, Agriculture, 0, 0, 0, 0, 0, 0, 412516, 412516
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KERADI, 220480, 1679357, Drinking water, 0, 0, 0, 0, 0, 0, 837550, 837550
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KERADI, 220480, 1679357, Land improvement, 0, 0, 0, 0, 0, 0, 250000, 250000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KERADI, 220480, 1679357, Roads, 0, 0, 0, 0, 0, 0, 888838, 888838
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KERADI, 220480, 1679357, Rural electrification, 0, 0, 0, 0, 0, 0, 338226, 338226
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KERADI, 220480, 1679357, Social welfare, 0, 0, 0, 0, 0, 0, 317226, 317226
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KERADI, 220480, 1679357, Water Conservation, 0, 0, 0, 0, 0, 0, 48900, 48900
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KERADI, 220480, 1679357, Total, 0, 0, 0, 0, 0, 0, 3093256, 3093256
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAVRADI, 220478, 1617953, Drinking water, 0, 0, 0, 0, 50000, 0, 0, 50000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAVRADI, 220478, 1617953, Roads, 0, 0, 0, 0, 149000, 0, 0, 149000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KAVRADI, 220478, 1617953, Total, 0, 0, 0, 0, 199000, 0, 0, 199000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Drinking water, 0, 0, 0, 0, 0, 0, 879653, 879653
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Family welfare, 0, 0, 0, 0, 0, 0, 230000, 230000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Poverty allevation programme, 0, 0, 0, 0, 0, 0, 10000, 10000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Roads, 0, 0, 0, 0, 0, 0, 400000, 400000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Rural electrification, 0, 0, 0, 0, 0, 0, 50028, 50028
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Rural housing, 0, 0, 0, 0, 0, 0, 25000, 25000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Social forestry and farm forestry, 0, 0, 0, 0, 0, 0, 30000, 30000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Social welfare, 0, 0, 0, 0, 0, 0, 425780, 425780
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Water Conservation, 0, 0, 0, 0, 0, 0, 32565, 32565
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Welfare of the weaker sections, 0, 0, 0, 0, 0, 0, 76000, 76000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KEDURU, 220479, 1690536, Total, 0, 0, 0, 0, 0, 0, 2159026, 2159026
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KOTESHWARA, 220485, 1627318, Drinking water, 0, 0, 0, 0, 0, 0, 711563, 711563
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KOTESHWARA, 220485, 1627318, Education, 0, 0, 0, 0, 0, 0, 205000, 205000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KOTESHWARA, 220485, 1627318, Land improvement, 0, 0, 0, 0, 0, 0, 125700, 125700
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KOTESHWARA, 220485, 1627318, Maintenance of community system, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KOTESHWARA, 220485, 1627318, Poverty allevation programme, 0, 0, 0, 0, 0, 0, 165000, 165000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KOTESHWARA, 220485, 1627318, Roads, 0, 0, 0, 0, 0, 0, 1185491, 1185491
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KOTESHWARA, 220485, 1627318, Rural electrification, 0, 0, 0, 0, 0, 0, 880920, 880920
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KOTESHWARA, 220485, 1627318, Sanitation, 0, 0, 0, 0, 0, 0, 1056383, 1056383
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KOTESHWARA, 220485, 1627318, Total, 0, 0, 0, 0, 0, 0, 4480057, 4480057
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MOLAHALLI, 220489, 1674976, Cultural activities, 0, 0, 0, 0, 0, 0, 60000, 60000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MOLAHALLI, 220489, 1674976, Drinking water, 0, 0, 0, 0, 0, 0, 712494, 712494
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MOLAHALLI, 220489, 1674976, Maintenance of community system, 0, 0, 0, 0, 0, 0, 356617, 356617
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MOLAHALLI, 220489, 1674976, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 55874, 55874
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MOLAHALLI, 220489, 1674976, Public distribution system, 0, 0, 0, 0, 0, 0, 239194, 239194
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MOLAHALLI, 220489, 1674976, Roads, 0, 0, 0, 0, 0, 0, 223495, 223495
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MOLAHALLI, 220489, 1674976, Rural electrification, 0, 0, 0, 0, 0, 0, 444996, 444996
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MOLAHALLI, 220489, 1674976, Total, 0, 0, 0, 0, 0, 0, 2092670, 2092670
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KUMBASHI, 220486, 1617957, Drinking water, 0, 0, 0, 0, 0, 0, 435000, 435000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KUMBASHI, 220486, 1617957, Roads, 0, 0, 0, 0, 435899, 0, 948000, 1383899
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KUMBASHI, 220486, 1617957, Rural electrification, 0, 0, 0, 0, 176000, 0, 80000, 256000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KUMBASHI, 220486, 1617957, Total, 0, 0, 0, 0, 611899, 0, 1463000, 2074899
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, NAVUNDA, 220491, 1627317, Drinking water, 0, 0, 0, 0, 0, 0, 711500, 711500
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, NAVUNDA, 220491, 1627317, Education, 0, 0, 0, 0, 0, 0, 90000, 90000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, NAVUNDA, 220491, 1627317, Public distribution system, 0, 0, 0, 0, 0, 0, 548999, 548999
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, NAVUNDA, 220491, 1627317, Roads, 0, 0, 0, 0, 0, 0, 1182663, 1182663
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, NAVUNDA, 220491, 1627317, Rural electrification, 0, 0, 0, 0, 0, 0, 356666, 356666
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, NAVUNDA, 220491, 1627317, Total, 0, 0, 0, 0, 0, 0, 2889828, 2889828
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MARAVANTHE, 220488, 1674972, Drinking water, 0, 0, 0, 0, 0, 0, 473977, 473977
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MARAVANTHE, 220488, 1674972, Education, 0, 0, 0, 0, 0, 0, 20000, 20000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MARAVANTHE, 220488, 1674972, Fuel and fodder, 0, 0, 0, 0, 0, 0, 115780, 115780
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MARAVANTHE, 220488, 1674972, Land improvement, 0, 0, 0, 0, 0, 0, 49995, 49995
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MARAVANTHE, 220488, 1674972, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 245780, 245780
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MARAVANTHE, 220488, 1674972, Roads, 0, 0, 0, 0, 0, 0, 821707, 821707
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MARAVANTHE, 220488, 1674972, Sanitation, 0, 0, 0, 0, 0, 0, 289373, 289373
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MARAVANTHE, 220488, 1674972, Women and child development, 0, 0, 0, 0, 0, 0, 15000, 15000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, MARAVANTHE, 220488, 1674972, Total, 0, 0, 0, 0, 0, 0, 2031612, 2031612
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Agriculture, 0, 0, 0, 0, 0, 0, 365300, 365300
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Drinking water, 0, 0, 0, 0, 0, 0, 849900, 849900
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Fuel and fodder, 0, 0, 0, 0, 0, 0, 145600, 145600
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Health, 0, 0, 0, 0, 0, 0, 121700, 121700
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Maintenance of community system, 0, 0, 0, 0, 0, 0, 408554, 408554
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Markets and fairs, 0, 0, 0, 0, 0, 0, 151400, 151400
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Public distribution system, 0, 0, 0, 0, 0, 0, 115700, 115700
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Roads, 0, 0, 0, 0, 0, 0, 580600, 580600
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Rural electrification, 0, 0, 0, 0, 0, 0, 464900, 464900
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, SIDDAPURA, 220495, 1674973, Total, 0, 0, 0, 0, 0, 0, 3203654, 3203654
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TALLURU, 220496, 1617952, Agriculture, 0, 0, 0, 0, 0, 0, 50000, 50000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TALLURU, 220496, 1617952, Drinking water, 0, 0, 0, 0, 80000, 50000, 258656, 388656
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TALLURU, 220496, 1617952, Fisheries, 0, 0, 0, 0, 0, 0, 123161, 123161
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TALLURU, 220496, 1617952, Roads, 0, 0, 0, 0, 136492, 0, 366492, 502984
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TALLURU, 220496, 1617952, Rural electrification, 0, 0, 0, 0, 103162, 0, 61166, 164328
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TALLURU, 220496, 1617952, Social forestry and farm forestry, 0, 0, 0, 0, 0, 0, 25000, 25000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TALLURU, 220496, 1617952, Social welfare, 0, 0, 0, 0, 28000, 13167, 468805, 509972
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TALLURU, 220496, 1617952, Total, 0, 0, 0, 0, 347654, 63167, 1353280, 1764101
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, UPPUNDA, 220499, 1670697, Drinking water, 0, 0, 0, 0, 0, 0, 1120980, 1120980
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, UPPUNDA, 220499, 1670697, Land improvement, 0, 0, 0, 0, 0, 0, 788000, 788000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, UPPUNDA, 220499, 1670697, Maintenance of community system, 0, 0, 0, 0, 0, 0, 145000, 145000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, UPPUNDA, 220499, 1670697, Roads, 0, 0, 0, 0, 0, 0, 1375100, 1375100
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, UPPUNDA, 220499, 1670697, Rural electrification, 0, 0, 0, 0, 0, 0, 418936, 418936
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, UPPUNDA, 220499, 1670697, Sanitation, 0, 0, 0, 0, 0, 0, 1566128, 1566128
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, UPPUNDA, 220499, 1670697, Total, 0, 0, 0, 0, 0, 0, 5414144, 5414144
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TRASI, 220498, 1621365, Markets and fairs, 0, 0, 0, 0, 65785, 0, 0, 65785
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TRASI, 220498, 1621365, Rural electrification, 0, 0, 0, 0, 22000, 0, 22000, 44000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TRASI, 220498, 1621365, Technical training and vocational education, 0, 0, 0, 0, 0, 0, 131568, 131568
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, TRASI, 220498, 1621365, Total, 0, 0, 0, 0, 87785, 0, 153568, 241353
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YEDAMOGGE, 273043, 1680261, Drinking water, 0, 0, 0, 0, 0, 0, 256800, 256800
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YEDAMOGGE, 273043, 1680261, Maintenance of community system, 0, 0, 0, 0, 0, 0, 70000, 70000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YEDAMOGGE, 273043, 1680261, Public distribution system, 0, 0, 0, 0, 0, 0, 5000, 5000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YEDAMOGGE, 273043, 1680261, Roads, 0, 0, 0, 0, 0, 0, 806600, 806600
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YEDAMOGGE, 273043, 1680261, Rural electrification, 0, 0, 0, 0, 0, 0, 214800, 214800
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YEDAMOGGE, 273043, 1680261, Sanitation, 0, 0, 0, 0, 0, 0, 1036525, 1036525
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YEDAMOGGE, 273043, 1680261, Total, 0, 0, 0, 0, 0, 0, 2389725, 2389725
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YADTHARE, 220501, 1826226, Agriculture, 0, 0, 0, 0, 0, 0, 596114, 596114
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YADTHARE, 220501, 1826226, Drinking water, 0, 0, 0, 0, 0, 0, 1202263, 1202263
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YADTHARE, 220501, 1826226, Roads, 0, 0, 0, 0, 0, 0, 3365820, 3365820
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YADTHARE, 220501, 1826226, Rural electrification, 0, 0, 0, 0, 0, 0, 597409, 597409
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YADTHARE, 220501, 1826226, Sanitation, 0, 0, 0, 0, 0, 0, 577409, 577409
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, YADTHARE, 220501, 1826226, Total, 0, 0, 0, 0, 0, 0, 6339015, 6339015
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KORGI, 273041, 1690537, Drinking water, 0, 0, 0, 0, 0, 0, 955373, 955373
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KORGI, 273041, 1690537, Minor forest produce, 0, 0, 0, 0, 0, 0, 15000, 15000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KORGI, 273041, 1690537, Roads, 0, 0, 0, 0, 0, 0, 355208, 355208
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KORGI, 273041, 1690537, Rural electrification, 0, 0, 0, 0, 0, 0, 60000, 60000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KORGI, 273041, 1690537, Social forestry and farm forestry, 0, 0, 0, 0, 0, 0, 28475, 28475
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KORGI, 273041, 1690537, Technical training and vocational education, 0, 0, 0, 0, 0, 0, 15000, 15000
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KORGI, 273041, 1690537, Total, 0, 0, 0, 0, 0, 0, 1429056, 1429056
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, IDURU KUNJYADI, 273016, 1680260, Drinking water, 0, 0, 0, 0, 0, 0, 784976, 784976
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, IDURU KUNJYADI, 273016, 1680260, Land improvement, 0, 0, 0, 0, 0, 0, 1155119, 1155119
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, IDURU KUNJYADI, 273016, 1680260, Libraries, 0, 0, 0, 0, 0, 0, 87548, 87548
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, IDURU KUNJYADI, 273016, 1680260, Roads, 0, 0, 0, 0, 0, 0, 531998, 531998
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, IDURU KUNJYADI, 273016, 1680260, Total, 0, 0, 0, 0, 0, 0, 2559641, 2559641
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KANDAVARA, 273039, 1620962, Drinking water, 0, 0, 0, 0, 0, 15000, 232078, 247078
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KANDAVARA, 273039, 1620962, Land improvement, 0, 0, 0, 0, 61770, 0, 0, 61770
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KANDAVARA, 273039, 1620962, Maintenance of community system, 0, 0, 0, 0, 0, 0, 123539, 123539
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KANDAVARA, 273039, 1620962, Roads, 0, 0, 0, 0, 169000, 0, 642339, 811339
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KANDAVARA, 273039, 1620962, Rural electrification, 0, 0, 0, 0, 47000, 0, 76539, 123539
2017, KARNATAKA, 29, UDUPI, 504, KUNDAPURA, 6247, KANDAVARA, 273039, 1620962, Total, 0, 0, 0, 0, 277770, 15000, 1074495, 1367265
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ALEVOOR, 220504, 1627322, Agriculture, 0, 0, 0, 0, 0, 0, 50000, 50000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ALEVOOR, 220504, 1627322, Drinking water, 0, 0, 0, 0, 0, 0, 1890000, 1890000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ALEVOOR, 220504, 1627322, Libraries, 0, 0, 0, 0, 0, 0, 50000, 50000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ALEVOOR, 220504, 1627322, Public distribution system, 0, 0, 0, 0, 0, 0, 250000, 250000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ALEVOOR, 220504, 1627322, Roads, 0, 0, 0, 0, 0, 0, 2824000, 2824000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ALEVOOR, 220504, 1627322, Rural electrification, 0, 0, 0, 0, 0, 0, 2955000, 2955000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ALEVOOR, 220504, 1627322, Total, 0, 0, 0, 0, 0, 0, 8019000, 8019000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ATHRADI, 220506, 1688316, Drinking water, 0, 0, 0, 0, 0, 0, 696000, 696000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ATHRADI, 220506, 1688316, Health, 0, 0, 0, 0, 0, 0, 356000, 356000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ATHRADI, 220506, 1688316, Land improvement, 0, 0, 0, 0, 0, 0, 40000, 40000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ATHRADI, 220506, 1688316, Roads, 0, 0, 0, 0, 0, 0, 1394000, 1394000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ATHRADI, 220506, 1688316, Rural electrification, 0, 0, 0, 0, 0, 0, 318000, 318000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, ATHRADI, 220506, 1688316, Total, 0, 0, 0, 0, 0, 0, 2804000, 2804000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, BARKUR, 220511, 1696610, Drinking water, 0, 0, 0, 0, 0, 0, 624332, 624332
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, BARKUR, 220511, 1696610, Health, 0, 0, 0, 0, 0, 0, 346752, 346752
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, BARKUR, 220511, 1696610, Markets and fairs, 0, 0, 0, 0, 0, 0, 156083, 156083
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, BARKUR, 220511, 1696610, Roads, 0, 0, 0, 0, 0, 0, 1300162, 1300162
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, BARKUR, 220511, 1696610, Women and child development, 0, 0, 0, 0, 0, 0, 70000, 70000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, BARKUR, 220511, 1696610, Total, 0, 0, 0, 0, 0, 0, 2497329, 2497329
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, 80 BADAGUBETTU, 220503, 1674978, Drinking water, 0, 0, 0, 0, 0, 0, 2178624, 2178624
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, 80 BADAGUBETTU, 220503, 1674978, Fuel and fodder, 0, 0, 0, 0, 0, 0, 75000, 75000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, 80 BADAGUBETTU, 220503, 1674978, Land improvement, 0, 0, 0, 0, 0, 0, 220000, 220000
2017, KARNATAKA, 29, UDUPI, 504, UDUPI, 6248, 80 BADAGUBETTU, 220503, 1674978, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 110000, 110000
